gensim-tfidf0	gensim-tfidf1	gensim-tfidf2	gensim-tfidf3	gensim-tfidf4	gensim-tfidf5	gensim-tfidf6	gensim-tfidf7	gensim-tfidf8	gensim-tfidf9	gensim-tfidf10	gensim-tfidf11	gensim-tfidf12	gensim-tfidf13	gensim-tfidf14	gensim-tfidf15	gensim-tfidf16	gensim-tfidf17	gensim-tfidf18	gensim-tfidf19	gensim-tfidf20	gensim-tfidf21	gensim-tfidf22	gensim-tfidf23	gensim-tfidf24
0	0	0	0	0	0.192930490537	0	0	0	0	0	0	0	0	0	0.327445996914	0	0	0.053585061209	0.0502822197498	0	0	0	0.047841207875	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010666666662	0	0	0	0	0	0	0	0
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.259999999997	0.01	0.01	0.01	0.01	0.01	0.01	0.249999999997
0.0100000000003	1.80000112038e-12	0.0100000000006	0.0100000000006	3.24000049012e-10	0.0100000003644	0.0100000000007	0.0100000000004	0.0100000000011	0.0100000000014	4.77000001997e-11	1.00000042969e-12	2.00000085937e-12	0.0100000000011	4.59999920099e-12	0.0100000000009	0.0100000000005	4.99999347481e-13	0.0100000000019	0.0100000000016	0.0100000000005	0.0100000000006	0.0100000000008	0.0100000000013	3.20000102805e-12
0	0.0896924539276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078621025357	0	0	0
0	0	0	0	0.0658216419038	0	0	0	0	0	0	0.167973143816	0	0	0	0	0	0	0	0	0	0	0.103484835245	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535909728896	0.862857142842	0	0	0	0	0	0	0.280090271079	0
0	0	0	0.926153846146	0	0	0	0	0	0	0	0.37009885498	0	0	0	0.537901145011	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807999999977	0	0	0	0.84
0	0	0	0.183950642684	0.41565530645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571298256823	0	0	0	0	0
0.0200000000003	5.00002816928e-13	0.0200000000005	0.0200000000004	0.0200000000006	9.9997787828e-13	0.0200000000005	0.0200000000003	0.0200000000009	0.0200000000011	0.0200000000006	0.0200000000008	0.0200000000006	0.0200000000009	0.0200000000002	0.0200000000007	0.0200000000004	0.0200000000004	1.00003338943e-13	9.99998694962e-14	0.0200000000004	0.0200000000005	0.0200000000006	0.020000000001	0.020000000001
0	0	0	0	0	0	0	0	0	0	0	0	0.11429618858	0	0	0	0	0	0	0	0	0	0	0.117629521456	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222021875038	0	0	0	0	0	0.267021875033	0
0	0	0.0995290284771	0	0	0	0	0	0	0	0	0	0	0	0	0.088922967873	0	0	0	0	0	0	0	0	0
0	0	0.893333333324	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912727272722	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.008571428579	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.069368896391	0	0	0	0	0	0	0	0	0	0	0	0	0.10003556306	0	0	0	0	0	0
0	0	0	0	0	0	0.022857142784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.041706232518	0.028928454739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.926153846149	0	0	0	0	0	0	0	0	0	0.926153846147	0	0	0
0	0	0.0545477666342	0	0	0	0.0480850202254	0	0	0.193717079084	0	0	0	0	0.0470818420228	0	0.0445618907613	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0	0	0	0	0	0	0
0.0446379311828	0	0	0	0	0.0971098921984	0	0	0	0.140072946533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999978	0	0.879999999994	0
0	0	0	0	0	0.057675674874	0	0	0	0	0.12618671122	0	0	0.420632123903	0	0.254991960028	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.147809094269	0	0	0.152536367004	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.324933608223	0	0	0	0	0	0	0	0	0	0	0	0	0.316933608219	0	0	0	0	0	0
0	0	0.0683629107937	0	0.325344061319	0	0	0	0	0	0	0	0	0.39202276159	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.707423160881	0	0.726423160887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585281906668	0	0.567504128897	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78247233949	0	0	0.893333333323	0	0	0	0	0	0	0.133891296864
0	0	0	0	0.104597819523	0.0919311528577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160607146609	0	0	0	0	0.159273813271	0	0
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.76
0	0	0	0	0	0.213500779465	0	0	0	0	0	0	0.21822805219	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026666666665	0	0	0	0	0	0	0	0
0	0.01	0.0100000000002	0.0100000000004	0.0100000000002	0.01	0.0100000000006	0.01	0.0100000000011	0.01	0	0.01	0.01	0	0	0	0	0	0.048000000001	0	0.0100000000007	0	0.01	0.0100000000006	0.0100000000001
0	0	0	0	0.44127272014	0	0	0	0	0.459050497928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.356764932371	0	0	0	0.364764932378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.107123862141	0	0	0	0.2757171309	0	0	0	0	0	0	0	0.454788384777	0	0	0	0	0	0	0.829629377819
0	0	0	0	0	0.150874476885	0	0	0	0.772458856443	0	0	0	0	0	0	0	0	0	0.919999999993	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017142857147	0	0	0	0	0
0.02	0.02	0.02	0.52	0.02	0.155545016663	0.02	0.592090119809	0.0255172608134	0.02	0.02	0.113247602711	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
0	0	0.251757429139	0	0	0	0	0	0	0.257060459442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.239055968194	0	0	0	0	0	0	0	0	0.266783240864	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010666666669	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862857142846	0	0
0	0	0	0	0	0	0	0	0.114831899746	0	0	0.111195536086	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010666666674	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.477152468369	0	0	0	0	0	0	0	0	0.698361414255	0	0	0.152525714218	0.0637556954358	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95199999998	0	0	0	0	0.95636363636	0
0	0	0	0	0	0	0	0	0.008727272709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	2.00001473716e-13	0.0133333333336	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.679999999999	0.0133333333333	0.0133333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160596701312	0	0	0	0	0.159263368015	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321171809627	0	0	0.316727365183	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.152789102967	0.0824033283838	0	0	0	0.0761000603187	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.751003793486	0	0	0	0	0	0	0	0	0	0	0	0	0.765289507775	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.334925455037	0	0	0	0	0	0	0	0	0.338925455038
0	0	0	0	0.694291889183	0	0	0	0	0	0	0	0	0.951999999998	0	0	0	0	0	0.259708110812	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008571428572	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852405563311	0.0709277700129	0	0.893333333324	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	1.00008890058e-12	0.0133333333333	5.00001082204e-13	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0.158463467563	0	0	0	0	0	0	0.169892038996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.09496945765	0.094969457649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0200000000003	4.00002947432e-13	0.0200000000005	0.0200000000004	0.0200000000006	1.99995575656e-12	0.0200000000005	0.0200000000003	0.0200000000009	0.0200000000011	0.0200000000006	0.0200000000008	0.0200000000006	0.0200000000009	0.0200000000002	0.0200000000007	0.0200000000004	0.0200000000004	1.00000216441e-12	9.99998694962e-14	0.0200000000004	0.0200000000005	0.0200000000006	0.020000000001	0.020000000001
0	0	0	0	0	0	0	0	0	0	0	0	0.19821878009	0	0	0	0	0	0	0	0	0	0.192504494386	0	0
0	0.16313089155	0	0	0	0	0	0	0.190858164278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.903999999995	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999994	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.042297078501	0.029519300723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.750479754942	0	0	0	0	0.756194040655
0	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999707	0	0	0.903999999981	0	0	0	0	0	0	0	0
0	0	0.17058593228	0	0	0.080404373331	0	0	0	0	0.235133528118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01	1.20000016868e-12	0.01	0.01	0.01	0.01	0.01	5.99999216977e-13	0.01	0.01	4.69999907049e-12	0.249999999989	0.01	0.01	0.01	0.01	0.01	0.01	2.09999899414e-12	0.01	0.01	1.30000003817e-12	0.01	0.01	0.249999999999
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012100840337	0	0	0
0	0	0	0	0	0.142850857638	0	0	0	0.935999999993	0	0	0.151498562755	0	0	0.646983912935	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.569818421081	0	0	0	0	0	0	0	0	0.732306611483	0	0	0	0	0	0	0	0	0.141370177975
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.99995617026e-12
0.465530448492	0	0	0	0	0.142963465261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304000000006	0	0	0.369827247076	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.779951221036	0	0	0.775951221036	0	0	0	0	0	0	0	0
0	0.172386040857	0	0	0	0	0	0	0	0.200113313589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.038154971671	0	0.0421985235227	0.128065297934	0	0	0	0	0	0	0.0613481663757	0	0	0	0	0	0
0	0	0	0.0985884204963	0	0.384932129833	0.133189557302	0	0	0	0	0	0	0	0	0	0	0	0.0746569351418	0	0	0.0918305502358	0	0	0
0	0	0	0	0	0.274443833916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287110500583	0	0	0
0.268672126616	0.268672126645	2.99999608488e-13	1.99999738992e-13	1.99999738992e-13	2.37000002956e-11	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	4.00001212708e-13	1.99999738992e-13	4.00001212708e-13	1.99999738992e-13	2.99999608488e-13	0.0100000000001	1.99999738992e-13	1.99999738992e-13	9.99998694962e-14	5.00001082204e-13	4.00001212708e-13	9.99998694962e-14	4.99999347481e-13	1.99999738992e-13	3.00001343212e-13	3.00001343212e-13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83651508759	0	0	0.893333333322	0	0	0.0798485487605	0	0	0	0
0	0	0	0	0	0	6.99995617026e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.105800618564	0.951999999996	0	0	0	0	0	0.857399381433	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.100234037087	0	0	0	0	0	0	0	0	0	0	0.828996732141	0	0	0	0	0.939999999997
0	0	0	0.862857142849	0	0.262035071853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622964928131	0
0.0033333333332	0.0033333333336	0.0033333333334	0.0033333333342	0.003333333334	0.0033333332615	0.0033333333337	0.0033333333335	0.0033333333327	0.746666666561	0.003333333334	0.0033333333338	0.0033333333332	0.0033333333327	0.0033333333332	0.669999999962	0.0033333333347	0.0033333333338	0.0033333333326	0.0033333333328	0.0033333333336	0.0033333333332	0.0033333333328	0.003333333335	0.0033333333339
0	0.208048903284	0	0.176055241346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0958031857433
0	0	0	0	0	0.14285714286	0	0	0.14857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.259635872121	0	0	0	0	0	0.267731110217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.017339713612	0	0	0.0733099726473	0	0	0	0	0	0	0	0	0	0	0.088149686259	0	0	0	0	0
0	0	0.903999999995	0	0	0.114847233656	0	0	0	0	0	0	0	0	0	0.702248559655	0	0	0.115211898991	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0	0	0	0	0	0	0
0	0.560905444116	0	0	0	0.56890544412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0641120667514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076778733419	0	0	0
0	0.547591197135	0	0	0	0	0	0	0	0	0	0.57559119714	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.159075529154	0	0.17678981487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.02	0.02	0.02	0.52	0.0281157655862	0.149341888833	0.02	0.728696191732	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017142857089	0	0
0	0	0	0	0	0.173017036635	0	0	0	0	0	0	0	0	0	0.232131291807	0	0	0	0.0656405709621	0	0	0	0	0
0	0.547549596266	0	0	0	0	0	0	0	0	0	0.575549596271	0	0	0	0	0	0	0	0	0	0	0	0	0
0.155374926469	0	0	0	0	0.105471130047	0	0	0	0	0.212935658473	0	0	0	0	0	0	0	0	0	0.0603548424862	0	0	0	0
0	0	0	0	0	0.42972060942	0	0	0	0	0	0	0	0	0	0	0.893333333324	0	0	0	0	0	0.468057168355	0	0
0	0	0.393432869816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368202100588	0
0	0	0	0	0.262860066679	0	0	0	0	0.22952673334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.27999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276363636335	0	0
0	0.12580676492	0	0	0	0	0	0	0.170949622056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.253780665777	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333339	0.0133333333336	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.131113999129	0.0133333333333	0.0133333333333
0.717127821767	0	0	0	0	0.167872178211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999994	0
0	0	0	0	0	0	0	0	0	0	0.912727272718	0	0	0	0	0	0	0	0.879999999992	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	1.239999943e-11	4.00001212708e-13	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.33333333333	0.333333333343	0.0133333333333	0.0133333333333
0.0100000000001	9.9997787828e-13	0.0100000000007	0.0100000000002	0.0100000000004	2.99999608488e-13	0.0100000000003	0.0100000000002	0.0100000000005	0.0100000000006	0.0100000000004	0.0100000000006	0.0100000000004	0.0100000000005	0.0100000000001	0.0100000000005	0.0100000000002	0.0100000000002	0.0100000000008	0.0100000000007	0.0100000000002	0.0100000000003	0.0100000000003	0.0100000000006	0.0100000000006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006889952153	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.118854515397	0	0	0	0	0	0	0	0	0	0	0	0	0.0988255682157	0	0	0.0748043643255	0	0	0.052422475968
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00000008274e-11	0	0	0	0	0
0	0	0.879999999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912727272722	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005274725287	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.115573447926	0	0	0	0	0	0	0	0	0	0	0.107441579796	0	0	0
0	0	0	0	0	0	0	0	0	0.158076284536	0	0	0	0	0	0.153349011811	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.00008890058e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.3582222001	0	0	0	0	0	0	0	0.361858563931	0	0	0	0	0	0	0
0	0.523773029582	0	0	0	0	0.577279523081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.175255184767	0	0.178588518097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.306827459701	0	0	0	0	0	0	0	0	0	0	0	0.712864275264	0	0	0	0.366036815569	0	0	0
0	0	0	0.167361948305	0	0	0	0	0	0.169559750503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032000000065	0	0	0
0	0.260697455666	0	0	0	0.268697455668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.122419727991	0	0	0	0	0	0	0.127147000722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.89333333332	0	0.903999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.250911999992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242780131863	0	0	0
0	0	0.935999999994	0	0	0.197250751179	0	0	0	0	0	0	0	0	0	0	0.741415915482	0	0	0	0	0	0	0	0
0	0	0	0.142337350803	0	0	0.0881592926549	0	0	0.0557466855978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.022258465773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027313410828	0	0
0	0	0.445392950725	0	0	0.087101126012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357638229941	0	0	0
0.0133333333358	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333335694	0.0133333333333	0.0133333333333	0.0133333333333	0.213333333534	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0	0	0	0	0	0.018045112783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.02	0.02	0.02	0.52	0.02	0.138684668025	0.02	0.787241257898	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
0.01	0.759999999992	0.0100000000015	0.0100000000007	0.01	0.136220329784	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.690446336872	0.01	0.0100000000041	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0	0	0	0	0	0	0.0823433251601	0	0	0.078277391095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.139096527507	0	0	0	0	0	0	0	0	0	0	0	0.132874305285	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.871592467922	0	0	0	0	0	0	0	0	0.958260869563	0	0	0	0.0709075320723	0	0	0	0	0
0	0.807999999983	0	0	0	0.146242200653	0	0	0	0	0	0	0	0	0.700424466004	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0742857142766	0	0	0	0	0	0	0	0	0	0	0.683420595383	0	0	0	0	0.760563452516
0	0	0	0.176005782311	0	0	0.931428571424	0	0.753224986875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.020571428575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041142857138	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.182075658955	0	0	0	0	0.0951295185779	0	0	0	0	0.269205177531	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006153846155	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.015999999984	0	0	0	0	0	0	0	0	0	0	0
0	0	0.86285714284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999674	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019393939393	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064000000008	0	0	0
0.108593395414	0	0	0	0	0.105978652228	0	0	0	0	0.221787733915	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.893333333324	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912727272722	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.91999999988	0	0	0	0	0	0	0	0.879999999992	0	0	0	0	0	0
0	0	0	0	0	0	0.946666666662	0	0	0	0	0	0	0	0	0.958260869534	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.299998583792	0	0	0	0	0	0	0	0.310604644397	0	0	0	0	0	0	0
0	0	0	0	0	0.217643382058	0	0	0	0.562402119798	0	0	0	0	0	0.350092071075	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862857142846	0	0
0	0	0	0	0.08327302505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0997765215534	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252631579	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007529411764	0	0	0	0	0	0	0	0	0
0	0.260239548532	0	0	0	0.268239548534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.192827213902	0.124450980479	0	0.477643812225	0	0.170365617839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.16433433911	0	0	0	0.0726363175845	0	0	0	0	0	0	0	0	0.091698021502	0	0	0	0	0	0	0	0	0	0
0.294092330722	0	0	0	0	0.140335290098	0	0.115571162008	0.205992934964	0	0	0	0	0	0	0	0	0	0	0	0.17286352385	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00002253542e-12	0	0	0	0	0	0	0	0
0	0.0100000000011	0	0.010000000001	0	0	0.329999999991	0.0100000000005	0	0	0.259999999989	0.0100000000055	0	0	0	0	0	0	0.0100000000018	0	0	0.0100000000011	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665262110844	0	0	0.504613160188	0	0	0	0	0	0	0.562139371273
0	0	0	0	0	0.175146608062	0	0	0	0	0.650602613022	0	0	0.722631169711	0	0	0	0	0	0	0	0	0	0	0.2727307203
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999984	0	0	0.893333333324	0	0	0	0	0	0	0
0	0	0	0	0	0.30165259885	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307366884564	0	0	0	0	0
0	0	0	0	0	0	0.28571428567	0	0	0	0	0	0	0	0	0	0	0	0	0.291428571407	0	0	0	0	0
0	0	0	0	0	0.817957055387	0	0	0	0	0	0	0	0	0	0	0	0	0.832242769675	0	0	0	0	0	0
0	0	0	0.926153846146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745252345443	0	0.162747654545
0	0	0.0906635070741	0	0	0.308958727764	0	0	0.411953061911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.118897990205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113015637262
0	0	0	0	0	0.0923316951455	0	0	0	0	0	0	0	0	0.219620487526	0	0	0	0	0.130622125718	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.926153846115	0	0	0	0	0	0	0	0	0	0.92615384607	0	0	0
0	0	0.001897233201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999971	0	0	0.903999999988	0	0	0	0	0	0	0	0
0	0	0.879999999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912727272722	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0835629634782	0	0	0	0	0	0	0	0.08070582062	0	0	0	0
0	0	0	0	0.0945195532862	0	0.84798044671	0	0	0	0	0	0	0	0	0.95826086953	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.750928459329	0	0	0	0	0	0	0	0	0	0	0	0	0.76521417362	0	0	0	0	0	0
