gensim-notfidf0	gensim-notfidf1	gensim-notfidf2	gensim-notfidf3	gensim-notfidf4	gensim-notfidf5	gensim-notfidf6	gensim-notfidf7	gensim-notfidf8	gensim-notfidf9	gensim-notfidf10	gensim-notfidf11	gensim-notfidf12	gensim-notfidf13	gensim-notfidf14	gensim-notfidf15	gensim-notfidf16	gensim-notfidf17	gensim-notfidf18	gensim-notfidf19	gensim-notfidf20	gensim-notfidf21	gensim-notfidf22	gensim-notfidf23	gensim-notfidf24
0.219537613009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266394755876
0	0	0	0	0	0.926153846149	0	0	0	0	0	0	0	0.131035998297	0	0	0	0.776964001695	0	0	0	0	0	0	0
0	0	0	0	0	0.432000000003	0	0	0.207999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208000000003	0
0.550137654883	0	0	0	0	0	0	0	0	0	0	0.0926063957564	0.227691277061	0	0.173742507011	0	0	0	0	0	0	0	0	0.0905590135238	0
0.0200000000017	0.0200000000024	0.0200000000028	0.0200000000036	0.0200000000034	0.0200000000053	0.0200000000045	0.0200000000037	0.0200000000018	0.0200000000035	0.0200000000019	0.0200000000023	0.0200000000047	0.0200000000039	0.0200000000033	0.0200000000036	1.60000138139e-12	0.0200000000033	0.0200000000038	0.0200000000033	0.0200000000057	0.0200000000017	0.0200000000028	0.0200000000014	1.99995575656e-12
0	0	0	0	0	0	0.09311733332	0.0964506666529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.735958119026	0	0	0	0	0	0	0	0	0	0	0	0	0.149041880969	0	0	0.839999999969	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.11209609264	0	0	0	0	0	0	0	0	0	0	0.101490032015	0	0
0.118769434617	0	0	0	0	0.133718929573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0692462013201	0	0	0	0	0	0	0	0	0.058174772747	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032000000002	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022857142872	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999991	0	0	0	0	0	0	0.893333333329
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094700012231	0	0.0977769353091	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.855736583799	0	0	0	0	0	0	0	0.963076923075	0	0	0.102445234382	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0923914410482	0.483132690983	0	0	0	0	0	0	0	0	0.0421003291971	0	0	0	0.0508794110006	0	0	0	0	0.302293529441
0.879999999872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999514	0	0	0	0	0
0	0	0	0	0	0.903999999958	0.893333333314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.008727272737	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99993363484e-12	0	0	0	0
0	0.002526315795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.879999999992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688448944102	0	0	0	0	0.209328833664
0	0	0	0	0.912727272724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333321	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368593491009	0	0	0	0	0	0	0.349926824347	0
0	0	0.083290628916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0819572955823
0.01	0.01	0.01	0.01	0.01	6.71000009028e-11	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	6.7000072157e-11	0.01	0.01	0.01
0	0	0	0	0	0	0	0	0.109965203226	0	0	0	0	0	0	0	0	0	0	0	0.114692475946	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026666666661	0	0	0	0
0	0.0100000000001	0.0100000000002	0	0	0.0100000000001	0	0	0	0	0.0100000000005	0	0.0100000000006	0	0.0100000000003	0.048000000001	0.0100000000004	0	0	0.0100000000001	0.01	0	0.0100000000005	0.0100000000002	0.01
0	0	0	0	0	0	0	0.377194819537	0	0	0.0846839324	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449100974154
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219179107713	0	0	0	0	0.22717910771	0
0	0	0	0.0927910309662	0	0	0	0.311486632758	0	0	0	0	0	0	0	0	0.411749475022	0	0.808027138747	0	0	0	0	0	0
0	0	0	0.123127690749	0	0.919999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800205642576	0	0	0	0	0
0.017142857054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.805079775587	0.02	0.02	0.02	0.118120224408	0.02	0.02	0.02	0.02	0.02	0.02	0.52	0.02
0	0.281197497736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286500528039	0	0	0
0	0	0	0	0.188098853238	0	0	0	0	0	0.215826125952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010666666667	0	0	0	0	0	0	0
0	0	0	0	0.862857142853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.214927430052	0	0	0	0	0	0	0	0	0	0	0.21129106642	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.366997482904	0	0	0	0	0	0	0	0.360775260579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.755307521333	0	0	0	0	0	0	0	0	0.958260869564	0	0	0	0	0	0	0	0.19358136755
0	0	0	0	0	0	0	0	0	0	0	0	0.137968070559	0	0	0	0	0	0	0	0	0	0	0	0.135604434196
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124021488752	0	0	0.128748761477	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333344	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.679999999997	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333348	0.0133333333333	0.0133333333333
0	0	0.083248536211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0819152028772
0	0	0.313518908821	0	0	0.309074464377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0821019715808	0	0	0	0	0	0	0	0	0	0	0	0.0918388263233	0	0	0	0.168226512189	0	0	0	0
0	0	0	0	0	0.011428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.408618247526	0	0	0	0	0	0	0	0.10949461054	0	0	0	0	0	0	0	0	0	0	0	0.307123636989	0	0
0	0.408356450952	0	0	0	0	0	0.410356450952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.939999999998	0	0	0	0	0	0	0	0	0.931428571426	0	0	0	0	0	0
0	0	0.18184223558	0	0.741491097748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333318	0	0
0.679999999999	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	9.99998694962e-14	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0.190444571935	0	0.376718296724	0	0	0	0	0	0	0	0	0	0	0	0	0.180559439075	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999991	0	0	0	0	0	0	0.879999999995
9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	9.99998694962e-14	0.0200000000022	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	2.00003208439e-13	0.499999999894	1.99999738992e-13	1.99999738992e-13	9.99998694962e-14	0.499999999891	0.020000000002	9.99998694962e-14	0.0200000000017	1.99999738992e-13
0	0	0	0	0.207847078938	0	0	0.213561364646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03272727278	0	0
0	0	0.645604519894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649604519899
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999991	0	0	0	0	0	0	0.893333333329
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432320784932	0	0	0	0	0.426606499217	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.667983930065	0	0	0	0	0	0.789431070327	0	0	0	0	0	0.139656858932	0	0	0	0	0
5.99999216977e-13	0.01	0.01	0.01	6.99999086473e-13	0.0100000000004	0.01	0.01	0.01	0.01	6.99999086473e-13	1.79999938565e-12	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	4.00002253542e-12	0.01	0.01	0.01
0	0	0	0	0	0	0	0	0	0.943529411705	0	0	0	0	0	0	0	0	0.931428571422	0	0	0	0	0	0
0	0	0.359398513456	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119943438805	0	0	0	0.244788407986	0	0	0	0
0	0	0	0.164326923478	0	0	0	0.572052081822	0	0	0	0	0	0	0	0	0.958260869564	0.200763851837	0	0	0	0	0	0	0
0	0	0	0	0	9.00002294912e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.198964406604	0	0	0	0	0	0	0	0	0.503999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0.630964406523	0
0	0	0	0	0	0	0	0	0	0	0	0	0.903999999995	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.253492728173	0	0.281220000902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.546847265393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217030698329	0	0	0.320855528105	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.518438087373	0	0.515104754039	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.016000000003	0	0	0	0	0	0	0	0	0	0	0
8.00000690693e-13	1.20000016868e-12	1.30000003817e-12	1.70000125088e-12	1.59999964666e-12	2.09999899414e-12	2.20000059836e-12	1.80000112038e-12	9.00000560189e-13	1.70000125088e-12	9.00000560189e-13	1.10000029918e-12	2.69999994584e-12	2.00000085937e-12	1.59999964666e-12	1.80000112038e-12	0.749999999979	1.59999964666e-12	1.90000098987e-12	1.59999964666e-12	2.80000155006e-12	0.391274796017	8.99998825465e-13	0.358725203924	3.39999903232e-12
0	0	0	0	0.819132132752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333328	0.097231503608	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862857142853	0	0
0	0	0	0	0	0	0	0	0	0.043046675709	0	0	0.0542466757125	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418236873447	0	0	0	0	0.407467642676	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017142857136	0	0	0	0	0
0.0033333333331	0.0033333333327	0.0033333333327	0.0033333333327	0.0033333333325	0.003333333332	0.0033333333322	0.0033333333325	0.003333333333	0.0033333333325	0.0033333333328	0.0033333333327	0.0033333333323	0.0033333333323	0.74666666662	0.0033333333325	0.003333333332	0.669999999971	0.0033333333324	0.0033333333326	0.0033333333321	0.0033333333329	0.0033333333326	0.003333333333	0.0033333333317
0	0	0	0	0	0	0	0	0	0	0	0	0.219798597353	0	0	0	0	0	0.262569405998	0	0	0	0	0	0.106580332451
0.14857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142857	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107724512907	0.099629274812	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016000000001	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939999999996	0	0	0	0	0	0	0	0
0	0	0.903999999997	0	0	0	0	0	0	0	0	0	0.11116566283	0	0	0	0	0	0	0	0	0	0	0	0.818065106396
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999997	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09999820153e-11	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.016000000002	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024000000004	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020571428576	0	0	0	0	0	0	0	0
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.943076923073	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.52	0.02
0	0	0	0	0.017142857142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0658162930481	0	0	0	0	0	0	0	0.0557615732622	0	0	0	0	0.115051550521	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024000000004	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175773303538	0	0	0	0	0	0.183773303538	0	0
0	0	0	0	0	3.00004465714e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.022153846149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999984	0	0	0	0.839999999984	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.339616202838	0	0	0	0	0	0	0	0	0	0	0	0	0.343252566475	0	0
0	0	0	0	0	0	0	0	0	0	0.262702627666	0	0	0	0	0	0	0	0.336041717848	0	0	0	0	0.12248194733	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333344	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.118866221563	0.0133333333333	0.0133333333333	0.0133333333333	0.24153288822	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333348	0.0133333333333	0.0133333333333
0.879999999959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229328243582	0	0	0	0.655671756406	0	0	0	0	0
0	0	0	0	0.07825290388	0	0	0	0.114616540246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	1.69999951616e-12	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.333333333336	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.333333333332	0.0133333333333	0.0133333333333	0.0133333333333	3.30000089754e-12	0.0133333333333	0.0133333333333
0.0100000000002	0.0100000000003	0.0100000000004	0.0100000000005	0.0100000000005	0.0100000000012	0.0100000000006	0.0100000000005	0.0100000000003	0.0100000000005	0.0100000000003	0.0100000000003	0.0100000000009	0.0100000000005	0.0100000000005	0.0100000000005	0.759999999983	0.0100000000005	0.0100000000005	0.0100000000005	0.0100000000008	3.99999477985e-13	0.0100000000012	0.0100000000002	0.010000000001
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006889952153	0	0	0	0	0
0	0	0	0.276511453189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278864394367	0	0	0	0
2.99993363484e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.032727272731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.270897634429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262765766298	0
0.082413388924	0	0	0	0	0	0	0	0	0	0	0.0905452570536	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.903999999987	0	0	0	0	0	0	0	0	0.912727272723	0	0	0	0	0	0	0
0	0	0	0	0.27968266377	0	0	0.14755223825	0	0	0	0	0	0	0	0	0	0	0	0.142130425523	0	0	0	0	0
0	0	0	0	0	0	0	0	0.365995692299	0	0	0	0	0.355646589478	0	0	0	0.714369554505	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.91272727272	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862857142856	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206421650377	0	0	0	0.108333521521	0.104754795523	0	0	0	0	0
0	0	0	0	0	0.55504187707	0	0	0	0	0	0	0	0	0.508375210393	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005274725275	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00000008274e-11	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147205444316	0	0	0	0	0	0	0	0.151932717041	0	0
0	0	0	0	0	0	0	0.151269416844	0	0	0	0	0	0	0	0	0.145047194618	0	0	0	0	0	0	0	0
0.089024180495	0	0	0	0	0	0	0	0	0	0	0	0.0971560486236	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.935999999995	0	0	0	0	0	0	0	0.840168997805	0	0	0	0	0	0	0	0	0.0984976688571	0	0	0	0	0
0	0	0	0.946666666583	0	0	0	0	0	0	0	0.943529411763	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.926153846149	0	0	0	0	0.931428571419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.94666666666	0	0	0	0	0	0	0.94352941176	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.213333333332	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333349	0.0133333333333
0	0	0	0	0	0	0	0	0	0.0821839220075	0	0	0	0	0.097371891919	0	0	0	0	0	0	0	0	0	0
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.944444444439	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.52	0.02
0.01	0.01	0.01	0.0100000000005	0.01	0.0100000000002	0.01	0.01	0.829999999982	0.01	0.0100000000005	0.01	0.0100000000001	0.01	0.01	0.01	0.0100000000002	0.759999999998	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0	0	0	0	0	0	0	0	0	0	0.965714285713	0	0	0	0	0	0	0	0.963076923069	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333329	0	0	0	0.903999999994	0	0	0
0	0	0	0	0	0	0	0.83128632199	0	0	0	0	0	0	0	0	0.958260869562	0.111213678007	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.839999999983	0	0	0	0	0	0	0	0	0.807999999999	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440742544258	0	0	0	0	0.435028258544	0	0	0	0	0
0	0	0	0	0	0	0	0	0.542928089186	0	0	0	0	0	0	0.540730286987	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020571428574	0	0	0	0	0	0	0	0
9.9997787828e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183999999997	0	0	0	0.148571428569	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224757963121	0.112845740341	0.119912222781	0	0	0	0	0	0	0	0
0	0	0	0.919999999998	0	0	0	0	0	0	0	0	0	0	0	0	0.926153846151	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016000000001	0	0	0	0	0
0.862857142852	0	0	0	0.87999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019393939394	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064000000021	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10883046955	0	0	0.0808598646655	0	0.0695944436104	0.029702270098	0	0
0.118729028804	0	0	0	0	0.133678523763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.064709116827	0	0	0	0.108042450165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.946666666664	0	0	0	0	0	0	0	0	0.958260869564	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.633920279421	0	0	0	0	0.130000231374	0	0	0	0.749981116853	0	0	0	0	0	0	0
0	0	0.085446154113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0881128207808	0	0
0	0	0	0	0.862857142853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0997093056314	0	0	0.083205809128	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002526315842	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212371825968	0	0	0	0	0	0.217234571066	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1999956584e-11	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.828685151837	0	0	0	0	0	0.0946481814933	0	0.919999999996	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.119286507928	0	0	0	0	0	0	0	0	0	0.061508730136	0
0	0	0	0.926153846128	0	0	0	0	0	0	0	0	0	0	0	0	0.926153846152	0	0	0	0	0	0	0	0
0.0100000000003	0	0	0	0.0100000000003	0	0	0	0	0	0.0100000000003	0.759999999948	0.0100000000007	0	0	0	0	0	0	0	0	0.0100000000004	0.829999999887	0	0
0	0	0	0.159345802788	0	0	0	0.716878119344	0	0	0	0.0687760778632	0	0	0	0	0	0	0.935999999963	0	0	0	0	0	0
0	0	0	0.196713368001	0	0	0.89333333324	0.378930277905	0	0	0	0	0	0	0	0	0.351023020754	0	0	0	0	0	0	0	0
0	0	0	0	0.794843714472	0	0	0.113156285524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333328	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148571428569	0	0	0	0.142857142856	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36442494912	0	0	0	0	0	0	0.358710663405	0	0
0	0	0	0	0	0.011428571445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.926153846148	0	0	0	0	0	0	0	0	0	0.527884736238	0	0.380115263754	0	0	0	0	0	0	0
0	0.265806177255	0	0	0	0	0	0	0	0	0	0	0	0	0.280994147185	0	0	0	0	0	0	0	0	0	0
0	0	0	0.003529411764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.479584979725	0	0	0	0	0	0	0	0.476251646393	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094502180101	0	0.0975791031792	0	0	0	0	0	0	0	0
0	0.198014479424	0	0	0	0	0	0	0	0	0	0.20165084306	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.903999999995	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.032727272742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	3.00004465714e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.939999999992	0	0	0	0	0	0	0	0	0.958260869532	0	0	0	0	0	0	0	0
0	0	0	0	0	0.011428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.862857142852	0	0	0	0.893333333326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005274725273	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55496620224	0	0	0	0	0.546077313355	0	0	0
0	0	0	0	0	0.016000000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.052876808472	0	0	0.060876808473	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.049870129868	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024000000004	0	0	0
0	0	0	0	0	0	0	0	0.129338288689	0	0	0	0	0	0	0	0	0.201839154039	0	0	0	0.332955220504	0	0	0
0	0	0	0.012100840347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.817564737723	0	0	0	0	0	0.807094149486	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.854710477324	0	0	0	0	0	0	0	0	0.0839561893394	0	0.935999999982	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.015999999996	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.919999999875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912727272718	0	0	0	0	0
