gensim-notfidf0	gensim-notfidf1	gensim-notfidf2	gensim-notfidf3	gensim-notfidf4	gensim-notfidf5	gensim-notfidf6	gensim-notfidf7	gensim-notfidf8	gensim-notfidf9	gensim-notfidf10	gensim-notfidf11	gensim-notfidf12	gensim-notfidf13	gensim-notfidf14	gensim-notfidf15	gensim-notfidf16	gensim-notfidf17	gensim-notfidf18	gensim-notfidf19	gensim-notfidf20	gensim-notfidf21	gensim-notfidf22	gensim-notfidf23	gensim-notfidf24
0.0100000000036	0.0100000000014	0.759999999948	0.0100000000032	0.0100000000048	0.0100000000015	0.0100000000019	0.01	0.0100000000014	0.0100000000011	0.0100000000013	0.0100000000006	0.0100000000009	0.0100000000025	0.0100000000097	0.0100000000027	0.01	0.010000000001	0.0100000000027	0.0100000000025	0.0100000000009	0.797999999982	0.0100000000017	0.0100000000014	0.0100000000034
0	0.236149217788	0	0.839999999996	0	0	0	0	0	0	0	0	0	0.579850782197	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0033333333325	0.0133333333333	0.0133333333333	0.0033333333326	0.0133333333333	0.0133333333333	0.0133333333336	0.0033333333335	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.079999999998	0.0133333333333	0.0133333333333	0.0133333333333	0.0033333333323	0.0133333333333
0.0100000000003	0.0100000000001	0.0100000000001	0.0100000000003	8.9199999817e-11	0.0100000000001	1.99999738992e-13	0.0100000000007	9.99998694962e-14	0.0100000000001	0.0100000000001	0.01	0.01	0.0100000000002	8.59999849112e-11	0.0100000000001	0.01	0.0100000000001	0.0100000000002	0.0100000000002	0.0100000000001	0.0100000000002	0.0100000000001	0.0100000000001	0.0100000000003
0.0133333333333	0.080000000001	0.0033333333333	0.0033333333338	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0033333333331	0.0033333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0033333333336	0.0133333333333	0.0133333333333	0.0033333333334	0.0133333333333	0.0133333333333	0.0133333333333
0.0133333333333	1.10000029918e-12	0.0133333333333	0.287211558226	7.00000821197e-13	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	5.00001082204e-13	0.0133333333333	2.99999608488e-13	0.0133333333333	0.0133333333333	0.0133333333333	0.287211558226	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	9.99998694962e-14	3.99999477985e-13	0.0133333333333
0	0	0	0	0	0	0	0	0	0.031999999951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.351999999997	0	0	0	0	0	0.0100000000017	0	0	0.0100000000003	0	0	0	0	0.40799999999	0	0.0100000000001	0	0	0	0.0100000000005	0	0	0	0
0.01	0.01	0.01	2.99999608488e-13	0.01	1.20000016868e-12	0.01	0.01	0.749999999989	0.01	0.01	0.01	4.09999985351e-12	1.30000003817e-12	2.99999608488e-13	0.01	0.01	0.01	0.01	0.499999999991	1.99999738992e-13	4.99999347481e-13	9.00000560189e-13	0.249999999998	0.01
0.0099999999995	0.0099999999998	0.0099999999987	0.0099999999996	0.0100000000202	0.0100000000175	0.0099999999997	0.01	0.0099999999998	0.0099999999999	0.0099999999998	0.0099999999999	0.0100000000037	0.0099999999997	0.475059060497	0.0099999999998	0.01	0.0099999999999	0.0099999999996	0.0099999999997	0.0099999999999	0.0099999999997	0.0099999999998	0.245059060461	0.0099999999995
0	0	0	0	0	0	0	0	0	0	0	0.413828631966	0	0	0	0	0	0	0	0	0	0	0	0.375161965311	0
0.0033333333333	0.0033333333333	0.246666666666	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333328	0.0033333333333	0.0033333333333	0.0033333333334	0.169999999999	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333
0.807999999987	0	0	0	0	0	0	0	0	0.807999999977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.02	0.02	0.0100000000001	0.0099999999999	0.02	0.0200000000007	0.0099999999992	0.02	0.519999999998	0.0099999999993	0.02	0.02	0.0200000000008	0.02	0.02	0.0099999999998	0.02	0.02	0.0099999999993	0.02	0.02	0.739999999997	0.02	0.02	0.0099999999999
1.10000029918e-12	9.00000560189e-13	1.99999738992e-13	4.99999347481e-13	1.39999990767e-12	3.99999477985e-13	1.99999738992e-13	0.01	3.99999477985e-13	3.99999477985e-13	3.99999477985e-13	1.99999738992e-13	0.01	1.39999990767e-12	2.89999968484e-12	4.99999347481e-13	0.249999999994	2.99999608488e-13	0.249999999987	6.99999086473e-13	4.99999347481e-13	4.99999347481e-13	4.99999347481e-13	3.99999477985e-13	1.00000042969e-12
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.194666666665	0.0133333333333	0.0133333333333	0.0133333333336	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.072000000001	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.003333333334	0.0033333333333	0.336666666667	0.0033333333333	0.0033333333324	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333323	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.74666666666	0.336666666661	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333
0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333337	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333358	0.0033333333333	0.0033333333333	0.669999999994	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.746666666663	0.0033333333333
0.01	0.01	0.01	0.01	0.01	9.9997787828e-13	0.01	0.01	2.99999608488e-13	0.01	0.01	0.01	0.0100000000009	2.28000063274e-10	0.01	0.0100000000001	0.01	0.01	0.01	0.01	0.01	2.28100000693e-10	0.01	0.0100000000008	0.01
0	0	0	0	0	0	0	0	0	0.808	0	0	0	0	0	0	0	0	0	0	0	0	0.808	0	0
0	0	0.207999999996	0	0	0	0	0.807999997853	0	0	0	0	0	0	0	0	0	0	0.607999999995	0	0	0	0	0	0
0.01	0.01	0.71000000062	0.01	0.0100000000011	0.01	0.0100000000013	0.01	0.01	0.552557625593	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0100000000027	0.01	0.068870946673	0.0100000000014	0.01	0.01	0.01
0.01	1.79999938565e-12	0.01	0.01	4.99999347481e-13	5.59999963068e-12	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.75	0.01	0.01	0.749999999992	0.01	0.01
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.849523808017	0.0133333333333	0.0133333333333	0.0133333333333	0.68	0.0133333333333
0	0.58736196751	0	0	0	0	0	0	0	0	0	0.228638032486	0	0	0	0	0	0	0	0	0	0	0.807999999931	0	0
0	0	0	0	0	0	0	0	0	0	0	0.807999999971	0	0	0	0	0	0.807999999984	0	0	0	0	0	0	0
0	0.839999999987	0	0.807999999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0100000000006	0.0100000000002	0.0100000000001	0.0100000000005	0.759999999981	0.0100000000003	0.0100000000003	0.01	0.0100000000002	0.0100000000002	0.0100000000103	0.0100000000001	0.01	0.0100000000004	0.0100000000017	0.0100000000003	0.01	0.0100000000002	0.0100000000005	0.0100000000004	0.0100000000001	0.0100000000004	0.0100000000003	0.0100000000002	0.829999999977
0.0033333333375	0.496666664798	0.0033333333343	0.0033333313662	0.0033333333387	0.003333333335	0.0033333333355	0.0033333333333	0.0033333333349	0.0033333333346	0.0033333333348	0.0033333333335	0.0033333333333	0.0033333333359	0.0033333333445	0.420000000048	0.0033333333333	0.0033333333339	0.0033333333365	0.0033333333362	0.0033333333343	0.0033333333357	0.0033333333353	0.0033333333349	0.0033333333372
0.0133333333335	0.0133333333333	0.072000000334	0.0133333333333	0.0133333333333	0.0133333333349	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333351	0.0133333333333	0.0133333333333	0.0133333333333	0.194666667003	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333335	0.0133333333333
1.99995575656e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333341	0.0133333333333	0.0133333333333	0.0133333333333	0.0033333333319	0.0033333333318	0.0133333333333	0.0133333333333	0.0033333333345	0.346666666665	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0033333333302	0.496666666658	0.086666666663	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0	0.807999999999	0	0	0	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.839999999975	0	0	0	0.408000000003	0	0	0	0	0	0	0.407999999995	0	0	0	0	0	0	0
0.0133333333333	0.0133333333335	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333339	0.0133333333345	0.0133333333333	0.013333333334	0.0133333333343	0.013333333335	0.346666666648	0.0133333333339	0.0133333333333	0.0133333333344	0.0133333333333	0.0133333333333	0.794666666666	0.0133333333342	0.0133333333337	0.0133333333343	0.346666666676	0.0133333333337
0	0	0.807999999996	0	0	0.354489562445	0	0	0	0.461510437554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0100000000003	0.0100000000003	0.797999999971	0.01	0.0100000000003	0.0100000000009	0.0100000000005	0.0100000000007	0.01	0.0100000000017	0.0100000000263	0.0100000000001	0.0100000000001	0.0100000000003	0.259999999986	0.0100000000006	0.01	0.0100000000003	0.509999999979	0.01	0.0100000000012	0.0100000000004	0.01	0.01	0.01
0.83999999999	0	0	0	0	0	0	0.408000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407999999994
0	0	0	0	0	0	0.807999999906	0	0	0	0	0	0	0.807999999987	0	0	0	0	0	0	0	0	0	0	0
0.01	0.0099999999969	0.01	0.0099999999985	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.739999999931	0.01	0.01	0.509999999936	0.01	0.01	0.01
0	0.173333332407	0	0	0	0	0.309551030485	0	0	0	0	0	0	0	0	0	0.179522716213	0	0	0	0.665264221955	0	0	0	0
0.0200000000041	0.020000000001	0.0200000000006	0.0200000000029	0.0200000000184	0.0200000000011	0.0200000000014	0.02	0.020000000001	0.0200000000008	0.0200000000009	0.0200000000004	0.02	0.0200000000019	0.519999999941	0.0200000000011	0.02	0.0200000000007	0.0200000000022	0.0200000000018	0.0200000000006	0.0200000000015	0.0200000000013	0.787999999997	0.0200000000142
0.0100000000109	0	0	0	0	0	0.133836187653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057169520981
0.250000000001	0	0	0	0	0	0	0	0	0	0	0	0	1.99999738992e-13	0	1.99999738992e-13	0	0	9.99998694962e-14	0	0	0	0.260000000001	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.239999533306	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333335	0.46219470899	0.0133333333333	0.0133333333335	0.0133333333333	0.339528509013	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807999999999	0	0	0	0	0	0	0
0.01	0.01	0.01	0.0100000000005	0.01	0.01	0.01	0.010000000001	0.01	0.797999999974	0.0100000000008	0.01	0.01	0.0100000005866	0.0100000000011	0.01	0.0100000000077	0.01	0.01	0.759999999388	0.01	0.0100000000021	0.01	0.0100000000074	0.0100000000052
1.99999738992e-13	0.0100000000002	0.0100000000001	9.99998694962e-14	1.99999738992e-13	0.0100000000002	0.0100000000003	0.01	0.0100000000002	5.99999216977e-13	0.0100000000002	0.0100000000001	0.01	9.99998694962e-14	0.268427497489	9.99998694962e-14	0.01	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	0.0100000000001	0.0100000000003	0.26842749749	0.0100000000002	9.99998694962e-14
0.666666666634	7.00000821197e-13	9.00000560189e-13	1.59999964666e-12	0.666666666651	8.00000690693e-13	1.00000042969e-12	0.0133333333333	1.00000042969e-12	6.000009517e-13	7.00000821197e-13	2.99999608488e-13	0.0133333333333	1.30000003817e-12	4.80000067471e-12	8.00000690693e-13	2.30000046786e-12	5.00001082204e-13	1.39999990767e-12	1.30000003817e-12	5.00001082204e-13	1.10000029918e-12	9.00000560189e-13	7.00000821197e-13	1.69999951616e-12
0.0033333333312	0.0033333333325	0.0033333333328	0.0033333333314	0.0033333333305	0.0033333333324	0.0033333333322	0.0033333333333	0.0033333333325	0.0033333333327	0.0033333333325	0.003333333333	0.0133333333333	0.0033333333318	0.0033333333275	0.0033333333324	0.0133333333333	0.0033333333327	0.0033333333317	0.0033333333318	0.0033333333328	0.0033333333321	0.0033333333323	0.079999999971	0.0033333333313
0.0100000000011	0.0100000000004	0.0100000000002	0.010000000001	0.0100000000014	0.0100000000004	0.0100000000006	0.01	0.0100000000004	0.0100000000003	0.0100000000004	0.0100000000002	0.01	0.0100000000007	0.0100000000029	0.0100000000005	0.01	0.0100000000003	9.9997787828e-13	0.0100000000007	0.0100000000003	0.0100000000006	2.99999608488e-13	0.0100000000005	0.010000000001
0.010000000001	0.0100000000004	0.0100000000002	0.0100000000009	0.0100000000013	0.450234321861	0.0100000000005	0.01	0.294348955837	0.0100000000003	0.0100000000004	0.0100000000002	0.01	0.0100000000007	0.089218699358	0.0100000000004	0.01	0.0100000000003	0.0100000000008	0.0100000000007	0.0100000000011	0.0100000000006	0.0100000000005	0.0100000000004	0.0100000000009
0	0	0	0	0	0	0	0.83999999998	0	0	0	0	0	0	0	0.173333333318	0	0	0	0	0	0	0	0.673333333346	0
1.48200000882e-10	3.00001343212e-13	9.99998694962e-14	5.00001082204e-13	4.99999347481e-13	1.20000016868e-12	0.0100000000009	0.01	5.00001082204e-13	9.99998694962e-14	1.99999738992e-13	2.40000033735e-12	0.01	2.20000059836e-12	1.49999977717e-12	1.99999738992e-13	0.01	6.000009517e-13	4.00001212708e-13	9.99998694962e-14	5.99999216977e-13	0.749999999963	2.10000072887e-12	2.99999608488e-13	0.749999999808
0	0	0	0	0	0	0	0	0.201311401608	0	0	0.185120925358	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.285647989325	0	0	0	0	0	0	0	0	0	0	0	0.309647989322	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.794666666655	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333501	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.346666657948	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.346666675369	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.0200000000001	0.0200000000035	0.02	0.02	0.02	0.02	0.02	0.02	0.319999999361	0.02	0.02	0.02	0.02	0.02	0.02
0.0100000000014	0.0100000000006	0.0100000000003	0.0100000000013	0.0100000000019	0.0100000000006	0.0100000000008	0.01	0.0100000000006	0.0100000000004	0.0100000000005	0.0100000000002	0.01	0.010000000001	1.99999738992e-13	0.0100000000006	0.01	0.0100000000004	0.0100000000011	0.010000000001	0.0100000000003	0.759999999981	0.0100000000007	0.0100000000006	0.0100000000013
0.006666666666	0.0066666666664	0.0066666666665	0.0066666666661	0.0066666666657	0.506666666666	0.0066666666663	0.0066666666667	0.0066666666664	0.0066666666665	0.0066666666664	0.0066666666666	0.0066666666667	0.0066666666662	0.659999999992	0.0066666666664	0.0066666666667	0.0066666666665	0.0066666666662	0.0066666666662	0.0066666666665	0.0066666666663	0.0066666666664	0.0066666666664	0.006666666666
0.0033333333375	0.003333333335	0.0033333333344	0.0033333333373	0.0033333333389	0.003333333335	0.0033333333355	0.0033333333333	0.0033333333349	0.0033333333346	0.0033333333348	0.003333333334	0.0033333333337	0.0033333333362	0.247828808298	0.669999999942	0.0033333333333	0.0033333333345	0.0033333333353	0.0033333333362	0.495504525023	0.0033333333357	0.0033333333353	0.0033333333349	0.0033333333373
0.01	0.01	0.01	1.00000042969e-12	0.01	0.01	0.01	0.01	0.01	0.249999999988	0.01	0.0100000000002	9.99998694962e-14	7.99999996803e-12	0.01	9.99998694962e-14	0.249999999997	0.01	0.01	0.01	0.01	9.99998694962e-14	0.01	1.99999738992e-13	0.01
0.0100000000021	0.133333333348	0.0100000000005	0.0100000000019	0.0100000000028	0.0100000000009	0.0100000000011	0.01	0.0100000000008	0.0100000000006	0.0100000000008	0.0100000000003	0	0.0100000000015	0.0100000000057	0.0100000000009	0	0.0100000000006	0.0100000000016	0.0100000000015	0.0100000000005	0.0100000000012	0.010000000001	0.0100000000008	0.010000000002
0.0100000000021	0.75999999997	0.0100000000005	0.0100000000019	0.829999999985	0.0100000000009	0.0100000000011	0.01	0.0100000000008	0.0100000000006	0.0100000000008	0.0100000000003	0	0.0100000000015	0.0100000000057	0.0100000000009	0	0.0100000000006	0.0100000000016	0.0100000000015	0.0100000000005	0.0100000000012	0.010000000001	0.0100000000008	0.010000000002
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.337975424571	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.004642091237	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.333333333334	0.0133333333333	0.0133333333333	0.0133333333333
0.259999999999	0	0.0100000000006	0.651124578499	0	0.01	0.0100000000007	0	0	0.259999999995	0.185542087965	0.010000000003	0	0	0.0100000000004	0.0100000000008	0	0	0	0	0	0.259999999999	0	0	0.0100000000005
0.3366667343	0.0033333333333	0.0033333333333	0.413333400846	0.0033333333333	0.0033333333331	0.0033333333333	0.0033333333333	0.0033333333331	0.0033333333325	0.0033333333333	0.0033333333342	0.0033333334759	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333330707	0.0033333333333	0.0033333333331	0.0033333333334	0.0033333333333	0.0033333333333	0.0033333333331
0.01	0.01	0.01	0.01	0.749999999991	2.00001473716e-13	0.01	0.01	1.20000016868e-12	1.69999951616e-12	0.01	0.01	0.749999999952	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	3.9299999019e-11	0.01
0.0033333333304	0.003333333332	0.0033333333326	0.0033333333307	0.0033333333295	0.0033333333321	0.0033333333318	0.0033333333333	0.0033333333322	0.336666666668	0.0033333333323	0.336666666664	0.0033333333333	0.0033333333313	0.0033333333255	0.0033333333321	0.0033333333333	0.746666666625	0.0033333333311	0.0033333333316	0.0033333333326	0.0033333333318	0.0033333333319	0.0033333333322	0.0033333333286
0	0	0	0	0.337848191958	0	0	0	0	0	0	0	0	0	0.313848191956	0	0	0	0	0	0	0	0	0	0
0.749999999934	0.01	9.99998694962e-14	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.749999999934
0.0033333333345	0.0033333333338	0.0033333333336	0.0033333333342	0.003333333335	0.0033333333338	0.003333333334	0.0033333333333	0.0033333333338	0.0033333333337	0.0033333333338	0.0033333333335	0.336666666665	0.0033333333342	0.123623774184	0.0033333333339	0.0033333333333	0.0033333333337	0.0033333333342	0.0033333333342	0.0033333333336	0.003333333334	0.003333333334	0.0033333333332	0.286376225826
0.0100000000003	0.01	0.01	0.462450301996	0.01	0.181619337896	0.01	0.01	0.01	0.01	0.179263693428	0.01	0.01	0.01	0.0100000000009	0.0100000000009	0.75999999999	0.01	0.01	0.01	0.01	0.01	0.01	0.0100000000029	0.01
0.01	0.0100000000031	0.01	0.111163575715	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.157163575703	0.01	0.0100000000001	0.01	0.01	0.01	0.0100000000001	0.0100000000007	0.01	0.01	0.0100000000002	0.01	0.01	0.01
0	0	0	0	0.807999999989	0	0	0	0	0	0	0	0	0	0.807999999972	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.032000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.16
0.01	0.01	0.0100000000001	0.010000000052	0.01	0.0100000000001	0.01	0.01	0.759999999937	0.01	0.01	0.0100000000022	0.797999999981	0.01	0.01	0.01	0.01	0.01	0.0100000000033	0.01	0.01	0.0100000000001	0.01	0.01	0.01
0	0.430880686732	0	0.0100000000004	0	0	0	0	0	0	0	0.0100000000003	0	0.01	0.01	0.319472328834	0	0	0.0100000000002	0	0	0.215694072183	0	0	0
0.0100000000001	0.01	0.500000004915	0.01	0.01	2.89999968484e-12	0.0100000000001	0.01	0.01	2.37000002956e-11	0.01	0.01	0.01	0.500000004888	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	2.99999608488e-13	0.01
0.01	0.0100000000001	0.0100000000002	0.01	0.0100000000003	0.01	0.01	0.01	0.0100000011287	0.829999999982	0.01	0.01	0.01	0.50999999887	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.259999999999	0.010000000001	0.01	0.01
0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666663	0.0066666666667	0.0066666666667	0.0066666666657	0.0066666666667	0.506666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.659999999999	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666667
0.0200000000026	0.020000000001	0.0200000000006	0.0200000000023	0.0200000000034	0.0200000000011	0.0200000000014	0.02	0.020000000001	0.0200000000008	0.0200000000009	0.0200000000004	0.02	0.0200000000018	0.519999999971	0.0200000000011	0.02	0.0200000000007	0.020000000002	0.0200000000018	0.0200000000006	0.0200000000015	0.787999999984	0.020000000001	0.0200000000024
0.0033333333344	0.0033333333337	0.0033333333336	0.08000000001	0.0033333333348	0.0033333333335	0.0033333333339	0.0033333333333	0.0033333333337	0.0033333333336	0.0033333333335	0.0033333333335	0.003333333333	0.0033333333341	0.0033333333362	0.0033333333338	0.0033333333333	0.0033333333336	0.0033333333341	0.0033333333341	0.0033333333336	0.003333333334	0.0033333333337	0.0033333333337	0.0033333333318
0.0066666666661	0.0066666666662	0.159999999842	0.0066666665229	0.0066666666658	0.0066666666682	0.0066666666667	0.0066666666648	0.0066666666667	0.0066666666673	0.0066666666667	0.0066666666658	0.0066666666621	0.0066666666646	0.0066666666667	0.0066666666667	0.0066666666667	0.0066666666666	0.0066666666667	0.0066666666657	0.0066666666633	0.0066666666667	0.0066666666656	0.0066666666672	0.0066666666667
0.01	0.005785920723	0.01	0.0100000000006	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.25000000005	0.01	0.01	0.01	0.01	0.01	0.01	9.99998694962e-14	0.01	1.00000042969e-12	0.255785920774	0.01	0.01	0.01
0.0133333333411	0.0133333333364	0.679999999799	0.0133333333403	0.0133333333437	0.0133333333365	0.0133333333375	0.0133333333335	0.0133333333364	0.0133333333357	0.0133333333362	0.0133333333345	0.0133333333333	0.0133333333388	0.0133333334459	0.0133333333367	0.794666666658	0.0133333333355	0.0133333333393	0.0133333333388	0.0133333333352	0.0133333333378	0.0133333333371	0.0133333333364	0.0133333333407
0.01	0.01	0.01	0.01	0.01	0.0100000000003	0.01	0.01	0.01	0.102857142849	0.01	0.01	0.01	0.0100000000003	0.01	0.01	0.01	0.01	0.0100000000002	0.01	0.01	0.01	0.01	0.01	0.01
0.0133333333333	0.794666666572	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333366	0.679999999995	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0.0100000000006	0	0.01	0.0100000000004	0.365682095755	0	0	0.510351071612	0.079354512211	0	0	0	0	0.297356821952	0.0100000000012	0	0.01	0.0100000005642	0.0100000000002	0	0.0100000000011	0	0.0100000000005	0
0.317148688219	0.207234282056	0.01	0.0100000000024	0.01	0.01	0.259999999986	0.0100000000004	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.510000000006	0.0100000000004	0.01	0.269617029708	0.01	0.01	0.01
0	0	0	0	0.807999999983	0	0	0	0	0	0	0	0	0.839999999987	0	0	0	0	0	0	0	0	0	0	0
0.0033333333337	0.0033333333335	0.0033333333334	0.0033333333336	0.66999999998	0.283656246203	0.0033333333335	0.0033333333333	0.0033333333335	0.0033333333334	0.0033333333334	0.0033333333333	0.0033333333333	0.0033333333336	0.459677087115	0.0033333333335	0.0033333333333	0.0033333333334	0.0033333333336	0.0033333333336	0.0033333333335	0.0033333333335	0.0033333333335	0.0033333333335	0.0033333333352
0	0	0	0.407999999999	0.839999999979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407999999993
0	0.759999999999	0.01	0.0100000000004	0	0.0100000000001	0	0	0	0	0	0.0100000000003	0	9.99998694962e-14	0.01	0	0	0.0100000000002	0.0100000000002	0	0	0.0100000000001	0	0	0
0.0033333333346	0.0033333333333	0.0033333333328	0.0033333333332	0.0033333333333	0.0033333333333	0.0033333333331	0.0033333333333	0.0033333333333	0.0033333333331	0.0033333333333	0.0033333333333	0.0033333333328	0.0033333333328	0.0033333333333	0.0033333333333	0.746666666665	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333331	0.0033333333333	0.669999999999	0.0033333333333	0.0033333333333
0	0.259999999985	0.377735869827	0	0	0.0100000000012	0	0	0	0.509999999992	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418264130149	0
0.862857142851	0	0	0	0.839999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01	0.01	0.01	0.01	0.01	0.01	0.217486040354	0.302513959645	0.01	0.01	0.26	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.798	0.01	0.01	0.0100000000003	0.01	0.01	0.01
